EcoPortCode,ScientificName,AUTH,FAMNAME,SYNO,COMNAME,LIFO,HABI,LISPA,PHYS,CAT,PLAT,TOPMN,TOPMX,TMIN,TMAX,ROPMN,ROPMX,RMIN,RMAX,PHOPMN,PHOPMX,PHMIN,PHMAX,LATOPMN,LATOPMX,LATMN,LATMX,ALTMX,LIOPMN,LIOPMX,LIMN,LIMX,DEP,DEPR,TEXT,TEXTR,FER,FERR,TOX,TOXR,SAL,SALR,DRA,DRAR,KTMPR,KTMP,PHOTO,CLIZ,ABITOL,ABISUS,INTRI,PROSY,GMIN,GMAX,COMNAME_LIST,CAT_LIST,CLIZ_LIST,SYNO_LIST,PLAT_LIST,LISPA_LIST,TEXTR_LIST,FERR_LIST,TOXR_LIST,DRAR_LIST,HABI_LIST,LIFO_LIST,PHYS_LIST,PROSY_LIST,INTRI_LIST,ABITOL_LIST,ABISUS_LIST,PHOTO_LIST,PHOTO_DESC,TEXT_LIST,TEXT_DESC,DRA_LIST,DRA_DESC,SALR_LIST,SALR_DESC,FER_LIST,FER_DESC,TOX_LIST,TOX_DESC,DEPR_LIST,DEPR_DESC,IS_DROUGHT_TOLERANT,IS_DROUGHT_SUSCEPTIBLE,IS_FIRE_TOLERANT,IS_FIRE_SUSCEPTIBLE,IS_SALINE_TOLERANT,IS_SALINE_INTOLERANT,IS_MULTIPLE_PHOTO_PERIODS,SOIL_TEXTURE_FLEXIBILITY_SCORE,IS_SOIL_TEXTURE_TOLERANT,IS_HIGH_TEMPERATURE_TOLERANT,IS_LOW_TEMPERATURE_TOLERANT,GROWTH_CYCLE_DAYS,IS_FAST_CYCLE,PRECIP_RANGE_WIDTH,IS_WIDE_PRECIP_TOLERANCE,PH_RANGE_WIDTH,IS_PH_FLEXIBLE,TEMP_RANGE_WIDTH,IS_TEMP_FLEXIBLE,CLIZ_ZONE_COUNT,HAS_MULTIPLE_COMMON_NAMES,IS_SHALLOW_ROOTED,IS_SHORT_DAY,CLIMATE_ADAPT_SCORE,SOIL_ADAPT_SCORE,WATER_ADAPT_SCORE,ADAPTABILITY_SCORE,ADAPTABILITY_LABEL
10524,Trifolium ambiguum,M. Bieb.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"Caucasian clover, Kura clover, honey clover, Pellett clover, trefle du Caucase, trevo do Caucaso, trebol del Caucaso",herb,prostrate/procumbent/semi-erect,perennial,multi stem,"forage/pasture, materials",,10.0,17.0,3.0,22.0,800.0,1000.0,490.0,1200.0,5.5,6.0,4.5,7.3,40.0,30.0,50.0,60.0,3000.0,very bright,clear skies,very bright,cloudy skies,shallow (20-50 cm),shallow (20-50 cm),"heavy, medium","heavy, medium, light",moderate,low,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",-5.0,-1.0,long day (>14 hours),"steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc)",,,,,120.0,180.0,"['caucasian clover', 'kura clover', 'honey clover', 'pellett clover', 'trefle du caucase', 'trevo do caucaso', 'trebol del caucaso']","['forage/pasture', 'materials']","['steppe or semiarid (bs)', 'subtropical humid (cf)', 'subtropical dry summer (cs)', 'temperate oceanic (do)', 'temperate continental (dc)']",[],[],['perennial'],"['heavy', 'medium', 'light']",['low'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']",['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],"['heavy', 'medium']","['heavy', 'medium']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,710.0,False,2.8,True,19.0,False,0,False,False,False,0.32666666666666666,0.6444444444444444,0.0,0.356,Very Low
10525,Trifolium arvense,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"hare's-foot clover, rabbit-foot clover, old-field clover, dogs-and-cats, stone clover, trefle des champs, trefle pied de lievre, hare kl�ver, Hasenklee, Ackerklee, j�n�napila, trifoglio arvense, hare-kl�ver, trevo pe' de lebre, Trifolii albi et rubri flos",herb,prostrate/procumbent/semi-erect,"annual, biennial",multi stem,"forage/pasture, medicinals & aromatic","grown on large scale, harvested from wild",9.0,16.0,4.0,20.0,700.0,900.0,520.0,1200.0,6.2,6.8,6.0,7.0,45.0,40.0,55.0,50.0,500.0,clear skies,cloudy skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),light,light,low,low,nan,,low (<4 dS/m),low (<4 dS/m),"well (dry spells), excessive (dry/moderately dry)","well (dry spells), excessive (dry/moderately dry)",-10.0,0.0,long day (>14 hours),"temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",,,,,120.0,180.0,"[""hare's-foot clover"", 'rabbit-foot clover', 'old-field clover', 'dogs-and-cats', 'stone clover', 'trefle des champs', 'trefle pied de lievre', 'hare klver', 'hasenklee', 'ackerklee', 'jnnapila', 'trifoglio arvense', 'hare-klver', ""trevo pe' de lebre"", 'trifolii albi et rubri flos']","['forage/pasture', 'medicinals & aromatic']","['temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],"['grown on large scale', 'harvested from wild']","['annual', 'biennial']",['light'],['low'],[],"['well (dry spells)', 'excessive (dry/moderately dry)']",['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],['light'],['light'],"['well', 'excessive']","['well (dry spells)', 'excessive (dry/moderately dry)']",['low'],['low (<4 dS/m)'],['low'],['low'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,680.0,False,1.0,False,16.0,False,0,False,False,False,0.30666666666666664,0.1111111111111111,0.0,0.162,Very Low
10530,Trifolium fragiferum,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"strawberry clover, strawberry-headed clover, trefle fraise, trefle porte-fraise, Erdbeer klee, trifoglio fragifero, trevo morango, trebol fresero",herb,prostrate/procumbent/semi-erect,perennial,multi stem,"forage/pasture, materials, ornamentals/turf, environmental",grown on small scale,12.0,22.0,4.0,28.0,600.0,900.0,450.0,1200.0,6.5,7.0,5.3,9.0,35.0,30.0,55.0,60.0,1750.0,very bright,cloudy skies,very bright,light shade,shallow (20-50 cm),shallow (20-50 cm),"heavy, medium","heavy, medium, light",moderate,low,nan,,low (<4 dS/m),high (>10 dS/m),"poorly (saturated >50% of year), well (dry spells)","poorly (saturated >50% of year), well (dry spells)",-4.0,-1.0,long day (>14 hours),"subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw), boreal (E)",,,,,120.0,270.0,"['strawberry clover', 'strawberry-headed clover', 'trefle fraise', 'trefle porte-fraise', 'erdbeer klee', 'trifoglio fragifero', 'trevo morango', 'trebol fresero']","['forage/pasture', 'materials', 'ornamentals/turf', 'environmental']","['subtropical dry summer (cs)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)', 'boreal (e)']",[],['grown on small scale'],['perennial'],"['heavy', 'medium', 'light']",['low'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']",['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],"['heavy', 'medium']","['heavy', 'medium']","['poorly', 'well']","['poorly (saturated >50% of year)', 'well (dry spells)']",['high'],['high (>10 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,150.0,False,750.0,False,3.7,True,24.0,True,0,False,False,False,0.5599999999999999,0.6666666666666666,0.0,0.457,Low
10532,Trifolium hirtum,All.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"rose clover, trefle herisse', trifoglio irto, trevo rosado, trebol rosa",herb,prostrate/procumbent/semi-erect,annual,multi stem,forage/pasture,,15.0,24.0,5.0,30.0,450.0,800.0,250.0,1400.0,6.5,7.0,5.5,8.2,20.0,20.0,45.0,45.0,1700.0,very bright,cloudy skies,very bright,light shade,shallow (20-50 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",moderate,low,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),-4.0,-1.0,long day (>14 hours),"desert or arid (Bw), steppe or semiarid (Bs), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",,,,,90.0,150.0,"['rose clover', ""trefle herisse'"", 'trifoglio irto', 'trevo rosado', 'trebol rosa']",['forage/pasture'],"['desert or arid (bw)', 'steppe or semiarid (bs)', 'subtropical dry summer (cs)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],[],['annual'],"['heavy', 'medium', 'light']",['low'],[],['well (dry spells)'],['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],"['medium', 'light']","['medium', 'light']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,1150.0,False,2.6999999999999993,True,25.0,True,0,False,False,False,0.5666666666666667,0.6333333333333333,0.0,0.448,Low
10533,Trifolium hybridum,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,"T. elegans Savi (ssp. elegans), Amoria hybrida","alsike clover, hybrid clover, Swedish clover, Alsatian clover, trefle de Suede, trefle hybride, Schwedenklee, trifoglio ibrido, alsike-kl�ver, smuk kl�ver, alsikekl�ver, alsikeapila, t�nsm�ri, trevo hibrido, trevo da Suecia, trebol hibrido, trebol sueco, alsikekl�ver, Trifolii albi et rubri flos",herb,"erect, prostrate/procumbent/semi-erect",perennial,multi stem,forage/pasture,grown on large scale,12.0,20.0,4.0,27.0,700.0,900.0,300.0,1800.0,5.5,6.5,4.5,8.0,50.0,45.0,65.0,70.0,2000.0,very bright,clear skies,very bright,cloudy skies,shallow (20-50 cm),shallow (20-50 cm),"heavy, medium",wide,high,moderate,nan,,low (<4 dS/m),medium (4-10 dS/m),"poorly (saturated >50% of year), well (dry spells)","poorly (saturated >50% of year), well (dry spells)",-10.0,0.0,long day (>14 hours),"tropical wet & dry (Aw), tropical wet (Ar), steppe or semiarid (Bs), subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw), boreal (E)","flooding, grazing/browsing, trampling",,,large scale/commercial,90.0,150.0,"['alsike clover', 'hybrid clover', 'swedish clover', 'alsatian clover', 'trefle de suede', 'trefle hybride', 'schwedenklee', 'trifoglio ibrido', 'alsike-klver', 'smuk klver', 'alsikeklver', 'alsikeapila', 'tnsmri', 'trevo hibrido', 'trevo da suecia', 'trebol hibrido', 'trebol sueco', 'alsikeklver', 'trifolii albi et rubri flos']",['forage/pasture'],"['tropical wet & dry (aw)', 'tropical wet (ar)', 'steppe or semiarid (bs)', 'subtropical humid (cf)', 'subtropical dry summer (cs)', 'subtropical dry winter (cw)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)', 'boreal (e)']","['t. elegans savi (ssp. elegans)', 'amoria hybrida']",['grown on large scale'],['perennial'],['wide'],['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']","['erect', 'prostrate/procumbent/semi-erect']",['herb'],['multi stem'],['large scale/commercial'],[],"['flooding', 'grazing/browsing', 'trampling']",[],['long day'],['long day (>14 hours)'],"['heavy', 'medium']","['heavy', 'medium']","['poorly', 'well']","['poorly (saturated >50% of year)', 'well (dry spells)']",['medium'],['medium (4-10 dS/m)'],['high'],['high'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,1500.0,False,3.5,True,23.0,True,0,False,False,False,0.5533333333333333,0.6666666666666666,0.0,0.455,Low
10536,Trifolium medium,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"zig-zag clover, mammoth clover, peavine clover, cow clover, cow grass, trefle flexueux, zickzack klee, trifoglio intermedio, trevo roxo, trevo ziguezague, trebol zigzag, trebol intermedio",herb,"erect, prostrate/procumbent/semi-erect",perennial,multi stem,forage/pasture,,8.0,16.0,4.0,20.0,600.0,800.0,500.0,1000.0,6.0,7.0,5.5,7.5,45.0,40.0,60.0,65.0,1500.0,very bright,cloudy skies,very bright,light shade,medium (50-150 cm),shallow (20-50 cm),"medium, light","heavy, medium, light",high,moderate,nan,,low (<4 dS/m),low (<4 dS/m),"poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)","poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)",-10.0,-1.0,long day (>14 hours),"subtropical humid (Cf), subtropical dry summer (Cs), subtropical dry winter (Cw), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",,,,,120.0,240.0,"['zig-zag clover', 'mammoth clover', 'peavine clover', 'cow clover', 'cow grass', 'trefle flexueux', 'zickzack klee', 'trifoglio intermedio', 'trevo roxo', 'trevo ziguezague', 'trebol zigzag', 'trebol intermedio']",['forage/pasture'],"['subtropical humid (cf)', 'subtropical dry summer (cs)', 'subtropical dry winter (cw)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],[],['perennial'],"['heavy', 'medium', 'light']",['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)', 'excessive (dry/moderately dry)']","['erect', 'prostrate/procumbent/semi-erect']",['herb'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],"['medium', 'light']","['medium', 'light']","['poorly', 'well', 'excessive']","['poorly (saturated >50% of year)', 'well (dry spells)', 'excessive (dry/moderately dry)']",['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,120.0,False,500.0,False,2.0,True,16.0,False,0,False,False,False,0.30666666666666664,0.5555555555555555,0.0,0.317,Very Low
10537,Trifolium michelianum,,,,,herb,prostrate/procumbent/semi-erect,annual,multi stem,forage/pasture,grown on large scale,20.0,25.0,10.0,30.0,400.0,700.0,350.0,750.0,6.5,7.5,4.5,8.0,32.0,30.0,43.0,45.0,1000.0,clear skies,very bright,cloudy skies,very bright,medium (50-150 cm),shallow (20-50 cm),"heavy, medium","heavy, medium",high,moderate,low (6-15% of CEC),medium (16-25% of CEC,low (<4 dS/m),medium (4-10 dS/m),"poorly (saturated >50% of year), well (dry spells)","poorly (saturated >50% of year), well (dry spells)",-6.0,-6.0,nan,"steppe or semiarid (Bs), subtropical dry summer (Cs)","flooding, grazing/browsing",drought,,large scale/commercial,100.0,180.0,[],['forage/pasture'],"['steppe or semiarid (bs)', 'subtropical dry summer (cs)']",[],['grown on large scale'],['annual'],"['heavy', 'medium']",['moderate'],['medium (16-25% of cec'],"['poorly (saturated >50% of year)', 'well (dry spells)']",['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],['large scale/commercial'],[],"['flooding', 'grazing/browsing']",['drought'],['nan'],['nan'],"['heavy', 'medium']","['heavy', 'medium']","['poorly', 'well']","['poorly (saturated >50% of year)', 'well (dry spells)']",['medium'],['medium (4-10 dS/m)'],['high'],['high'],['low'],['low (6-15% of CEC)'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,80.0,True,400.0,False,3.5,True,20.0,True,0,False,False,False,0.5333333333333333,0.6666666666666666,0.0,0.447,Low
10538,Trifolium nigrescens,Viv.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"ball clover, trefle noircissant, schwarzwerdender klee, trifoglio annerente",herb,prostrate/procumbent/semi-erect,annual,multi stem,"forage/pasture, environmental",,16.0,22.0,10.0,26.0,1000.0,1200.0,620.0,1330.0,5.5,6.5,5.0,7.0,25.0,25.0,45.0,45.0,1000.0,very bright,clear skies,very bright,cloudy skies,shallow (20-50 cm),shallow (20-50 cm),"heavy, medium","heavy, medium, light",moderate,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells), excessive (dry/moderately dry)",-4.0,0.0,"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)","subtropical humid (Cf), subtropical dry summer (Cs), temperate continental (Dc)",,,,,120.0,240.0,"['ball clover', 'trefle noircissant', 'schwarzwerdender klee', 'trifoglio annerente']","['forage/pasture', 'environmental']","['subtropical humid (cf)', 'subtropical dry summer (cs)', 'temperate continental (dc)']",[],[],['annual'],"['heavy', 'medium', 'light']",['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)', 'excessive (dry/moderately dry)']",['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],[],[],[],[],"['short day', 'neutral day', 'long day']","['short day (<12 hours)', 'neutral day (12-14 hours)', 'long day (>14 hours)']","['heavy', 'medium']","['heavy', 'medium']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,120.0,False,710.0,False,2.0,True,16.0,False,0,False,False,False,0.30666666666666664,0.5555555555555555,0.0,0.317,Very Low
10540,Trifolium resupinatum,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,Amoria resupinata,"Persian clover, reversed clover, Shaftal clover, bird-eye clover, trefle perse, trefle renverse', Persischer klee, trifoglio persiano, trifoglio resupinato, trevo da Persia, trebol de Persia",herb,"erect, prostrate/procumbent/semi-erect","annual, biennial",multi stem,"forage/pasture, ornamentals/turf, environmental",grown on small scale,13.0,22.0,3.0,26.0,600.0,900.0,300.0,1360.0,6.0,7.0,4.8,8.2,20.0,20.0,40.0,40.0,1500.0,very bright,cloudy skies,very bright,light shade,medium (50-150 cm),shallow (20-50 cm),"heavy, medium","heavy, medium, light",high,moderate,nan,,low (<4 dS/m),medium (4-10 dS/m),well (dry spells),"poorly (saturated >50% of year), well (dry spells)",-12.0,-1.0,long day (>14 hours),"steppe or semiarid (Bs), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",,,,,120.0,180.0,"['persian clover', 'reversed clover', 'shaftal clover', 'bird-eye clover', 'trefle perse', ""trefle renverse'"", 'persischer klee', 'trifoglio persiano', 'trifoglio resupinato', 'trevo da persia', 'trebol de persia']","['forage/pasture', 'ornamentals/turf', 'environmental']","['steppe or semiarid (bs)', 'subtropical dry summer (cs)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",['amoria resupinata'],['grown on small scale'],"['annual', 'biennial']","['heavy', 'medium', 'light']",['moderate'],[],"['poorly (saturated >50% of year)', 'well (dry spells)']","['erect', 'prostrate/procumbent/semi-erect']",['herb'],['multi stem'],[],[],[],[],['long day'],['long day (>14 hours)'],"['heavy', 'medium']","['heavy', 'medium']",['well'],['well (dry spells)'],['medium'],['medium (4-10 dS/m)'],['high'],['high'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,60.0,True,1060.0,False,3.3999999999999995,True,23.0,True,0,False,False,False,0.5533333333333333,0.6666666666666666,0.0,0.455,Low
10544,Trifolium subterraneum,L.,Magnoliopsida:Rosidae:Fabales:Leguminosae,,"subterranean clover, subclover, tr�bol subterr�neo, bodenfr�chtiger klee, bodenbl�tiger klee, tr�fle souterrain, trifoglio sotterraneo, trevo subterraneo",herb,prostrate/procumbent/semi-erect,annual,,"forage/pasture, cover crop",grown on large scale,15.0,25.0,3.0,30.0,500.0,1000.0,250.0,1630.0,5.5,6.5,4.5,8.2,30.0,25.0,50.0,55.0,1300.0,cloudy skies,very bright,light shade,very bright,shallow (20-50 cm),shallow (20-50 cm),light,"heavy, medium, light",moderate,low,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),-15.0,0.0,long day (>14 hours),"steppe or semiarid (Bs), subtropical dry summer (Cs), temperate oceanic (Do)",,,,large scale/commercial,100.0,240.0,"['subterranean clover', 'subclover', 'trbol subterrneo', 'bodenfrchtiger klee', 'bodenbltiger klee', 'trfle souterrain', 'trifoglio sotterraneo', 'trevo subterraneo']","['forage/pasture', 'cover crop']","['steppe or semiarid (bs)', 'subtropical dry summer (cs)', 'temperate oceanic (do)']",[],['grown on large scale'],['annual'],"['heavy', 'medium', 'light']",['low'],[],['well (dry spells)'],['prostrate/procumbent/semi-erect'],['herb'],[],['large scale/commercial'],[],[],[],['long day'],['long day (>14 hours)'],['light'],['light'],['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,140.0,False,1380.0,False,3.6999999999999993,True,27.0,True,0,False,False,False,0.58,0.6666666666666666,0.0,0.465,Low
10548,Trifolium vesiculosum,Savi,Magnoliopsida:Rosidae:Fabales:Leguminosae,,arrowleaf clover,herb,prostrate/procumbent/semi-erect,annual,multi stem,forage/pasture,,15.0,21.0,8.0,26.0,900.0,1100.0,600.0,1360.0,6.0,7.0,5.0,8.2,30.0,30.0,45.0,50.0,1500.0,very bright,clear skies,very bright,cloudy skies,medium (50-150 cm),shallow (20-50 cm),"heavy, medium, light","heavy, medium, light",moderate,moderate,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),-5.0,1.0,long day (>14 hours),"subtropical humid (Cf), subtropical dry summer (Cs), temperate oceanic (Do), temperate continental (Dc), temperate with humid winters (Df), temperate with dry winters (Dw)",drought,,,,110.0,300.0,['arrowleaf clover'],['forage/pasture'],"['subtropical humid (cf)', 'subtropical dry summer (cs)', 'temperate oceanic (do)', 'temperate continental (dc)', 'temperate with humid winters (df)', 'temperate with dry winters (dw)']",[],[],['annual'],"['heavy', 'medium', 'light']",['moderate'],[],['well (dry spells)'],['prostrate/procumbent/semi-erect'],['herb'],['multi stem'],[],[],['drought'],[],['long day'],['long day (>14 hours)'],"['heavy', 'medium', 'light']","['heavy', 'medium', 'light']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['moderate'],['moderate'],['nan'],['nan'],['shallow'],['shallow (20-50 cm)'],False,False,False,False,False,False,False,0,False,False,True,190.0,False,760.0,False,3.1999999999999993,True,18.0,False,0,False,False,False,0.32,0.6666666666666666,0.0,0.361,Very Low
10568,Tristania conferta,R. Br.,Magnoliopsida:Rosidae:Myrtales:Myrtaceae,,,tree,erect,perennial,single stem,"ornamentals/turf, forest/wood",,18.0,28.0,10.0,36.0,1100.0,1500.0,900.0,1700.0,5.0,6.5,4.5,7.0,16.0,16.0,33.0,33.0,800.0,very bright,clear skies,very bright,cloudy skies,deep (>>150 cm),medium (50-150 cm),"heavy, medium","heavy, medium, light",high,,nan,,low (<4 dS/m),low (<4 dS/m),well (dry spells),well (dry spells),-5.0,-1.0,"short day (<12 hours), neutral day (12-14 hours), long day (>14 hours)","tropical wet & dry (Aw), subtropical humid (Cf)",,,,,180.0,300.0,[],"['ornamentals/turf', 'forest/wood']","['tropical wet & dry (aw)', 'subtropical humid (cf)']",[],[],['perennial'],"['heavy', 'medium', 'light']",[],[],['well (dry spells)'],['erect'],['tree'],['single stem'],[],[],[],[],"['short day', 'neutral day', 'long day']","['short day (<12 hours)', 'neutral day (12-14 hours)', 'long day (>14 hours)']","['heavy', 'medium']","['heavy', 'medium']",['well'],['well (dry spells)'],['low'],['low (<4 dS/m)'],['high'],['high'],['nan'],['nan'],['medium'],['medium (50-150 cm)'],False,False,False,False,False,False,False,0,False,False,True,120.0,False,800.0,False,2.5,True,26.0,True,0,False,False,False,0.5733333333333334,0.6111111111111112,0.0,0.443,Low
